Status,table_name,column_name,description,Note
A,maxdata_ps,TOT_IP_CVR_DAY_CNT_DSCHRG,Covered days - for discharges,
A,maxdata_ps,TOT_IP_CVR_DAY_CNT_STAYS,Covered days - for stays,
A,maxdata_ps,TOT_LTC_CVR_DAY_CNT_AGED,Mental hospital covered days,
A,maxdata_ps,TOT_LTC_CVR_DAY_CNT_PSYCH,Inpatient psych (age < 21) covered days,
A,maxdata_ps,TOT_LTC_CVR_DAY_CNT_ICFMR,ICF/MR covered days,
A,maxdata_ps,TOT_LTC_CVR_DAY_CNT_NF,Nursing facility covered days,
A,maxdata_ps,TOT_LTC_CVR_DAY_CNT,Total LT covered days,
A,maxdata_ps,TOT_MDCD_CLM_CNT,Total record count,
A,maxdata_ps,TOT_MDCD_FFS_CLM_CNT,Fee-for-service claim count,
A,maxdata_ps,TOT_MDCD_PREM_CLM_CNT,Premium payment claim count,
A,maxdata_ps,TOT_MDCD_ENCT_CLM_CNT,Encounter record count,
A,maxdata_ps,TOT_MDCD_PYMT_AMT,Total Medicaid payment amount,
A,maxdata_ps,TOT_MDCD_FFS_PYMT_AMT,Fee-for-service Medicaid payment amount,
,maxdata_ps,TOT_MDCD_PREM_PYMT_AMT,Premium payment Medicaid payment amount,
,maxdata_ps,TOT_MDCD_CHRG_AMT,Charge amount,
,maxdata_ps,TOT_MDCD_TP_PYMT_AMT,Third party payment amount,
,maxdata_ps,IP_HOSP_REC_FP,Inpatient hospital records (FP),
,maxdata_ps,IP_HOSP_PYMT_FP,Inpatient hospital payments (FP),
,maxdata_ps,LT_REC_CNT_FP,Institutional LT care records (FP),
,maxdata_ps,LT_PYMT_AMT_FP,Institutional LT care payments (FP),
,maxdata_ps,OT_REC_CNT_FP,Other service records (FP),
,maxdata_ps,OT_PYMT_AMT_FP,Other service payments (FP),
,maxdata_ps,RX_REC_CNT_FP,Prescription drug records (FP),
,maxdata_ps,RX_PYMT_AMT_FP,Prescription drug payments (FP),
,maxdata_ps,TOT_REC_CNT_FP,Total records (FP),
,maxdata_ps,TOT_PYMT_AMT_FP,Total payments (FP),
,maxdata_ps,IP_HOSP_REC_RHC,Inpatient hospital records (RHC),
,maxdata_ps,IP_HOSP_PYMT_RHC,Inpatient hospital payments (RHC),
,maxdata_ps,LT_REC_CNT_RHC,Institutional LT care records (RHC),
,maxdata_ps,LT_PYMT_AMT_RHC,Institutional LT care payments (RHC),
,maxdata_ps,OT_REC_CNT_RHC,Other service records (RHC),
,maxdata_ps,OT_PYMT_AMT_RHC,Other service payments (RHC),
,maxdata_ps,RX_REC_CNT_RHC,Prescription drug records (RHC),
,maxdata_ps,RX_PYMT_AMT_RHC,Prescription drug payments (RHC),
,maxdata_ps,TOT_REC_CNT_RHC,Total records (RHC),
,maxdata_ps,TOT_PYMT_AMT_RHC,Total payments (RHC),
,maxdata_ps,IP_HOSP_REC_FQHC,Inpatient hospital records (FQHC),
,maxdata_ps,IP_HOSP_PYMT_FQHC,Inpatient hospital payments (FQHC),
,maxdata_ps,LT_REC_CNT_FQHC,Institutional LT care records (FQHC),
,maxdata_ps,LT_PYMT_AMT_FQHC,Institutional LT care payments (FQHC),
,maxdata_ps,OT_REC_CNT_FQHC,Other service records (FQHC),
,maxdata_ps,OT_PYMT_AMT_FQHC,Other service payments (FQHC),
,maxdata_ps,RX_REC_CNT_FQHC,Prescription drug records (FQHC),
,maxdata_ps,RX_PYMT_AMT_FQHC,Prescription drug payments (FQHC),
,maxdata_ps,TOT_REC_CNT_FQHC,Total records (FQHC),
,maxdata_ps,TOT_PYMT_AMT_FQHC,Total payments (FQHC),
,maxdata_ps,IP_HOSP_REC_IHS,Inpatient hospital records (IHS),
,maxdata_ps,IP_HOSP_PYMT_IHS,Inpatient hospital payments (IHS),
,maxdata_ps,LT_REC_CNT_IHS,Institutional LT care records (IHS),
,maxdata_ps,LT_PYMT_AMT_IHS,Institutional LT care payments (IHS),
,maxdata_ps,OT_REC_CNT_IHS,Other service records (IHS),
,maxdata_ps,OT_PYMT_AMT_IHS,Other service payments (IHS),
,maxdata_ps,RX_REC_CNT_IHS,Prescription drug records (IHS),
,maxdata_ps,RX_PYMT_AMT_IHS,Prescription drug payments (IHS),
,maxdata_ps,TOT_REC_CNT_IHS,Total records (IHS),
,maxdata_ps,TOT_PYMT_AMT_IHS,Total payments (IHS),
,maxdata_ps,IP_HOSP_REC_HCBCA,Inpatient hospital records (HCBCA),
,maxdata_ps,IP_HOSP_PYMT_HCBCA,Inpatient hospital payments (HCBCA),
,maxdata_ps,LT_REC_CNT_HCBCA,Institutional LT care records (HCBCA),
,maxdata_ps,LT_PYMT_AMT_HCBCA,Institutional LT care payments (HCBCA),
,maxdata_ps,OT_REC_CNT_HCBCA,Other service records (HCBCA),
,maxdata_ps,OT_PYMT_AMT_HCBCA,Other service payments (HCBCA),
,maxdata_ps,RX_REC_CNT_HCBCA,Prescription drug records (HCBCA),
,maxdata_ps,RX_PYMT_AMT_HCBCA,Prescription drug payments (HCBCA),
,maxdata_ps,TOT_REC_CNT_HCBCA,Total records (HCBCA),
,maxdata_ps,TOT_PYMT_AMT_HCBCA,Total payments (HCBCA),
,maxdata_ps,IP_HOSP_REC_HCBCS,Inpatient hospital records (HCBCS),
,maxdata_ps,IP_HOSP_PYMT_HCBCS,Inpatient hospital payments (HCBCS),
,maxdata_ps,LT_REC_CNT_HCBCS,Institutional LT care records (HCBCS),
,maxdata_ps,LT_PYMT_AMT_HCBCS,Institutional LT care payments (HCBCS),
,maxdata_ps,OT_REC_CNT_HCBCS,Other service records (HCBCS),
,maxdata_ps,OT_PYMT_AMT_HCBCS,Other service payments (HCBCS),
,maxdata_ps,RX_REC_CNT_HCBCS,Prescription drug records (HCBCS),
,maxdata_ps,RX_PYMT_AMT_HCBCS,Prescription drug payments (HCBCS),
,maxdata_ps,TOT_REC_CNT_HCBCS,Total records (HCBCS),
,maxdata_ps,TOT_PYMT_AMT_HCBCS,Total payments (HCBCS),
,maxdata_ps,RCPNT_DLVRY_CD,Delivery code,
,maxdata_ps,FEE_FOR_SRVC_IND_01,Recipient indicator (MAX TOS 01),
,maxdata_ps,FFS_CLM_CNT_01,Claim count (MAX TOS 01),
,maxdata_ps,FFS_PYMT_AMT_01,Medicaid payment amount (MAX TOS 01),
,maxdata_ps,FFS_CHRG_AMT_01,Charge amount (MAX TOS 01),
,maxdata_ps,FFS_TP_AMT_01,Third party payment amount (MAX TOS 01),
,maxdata_ps,ENCTR_REC_CNT_01,Encounter record count (MAX TOS 01),
,maxdata_ps,FEE_FOR_SRVC_IND_02,Recipient indicator (MAX TOS 02),
,maxdata_ps,FFS_CLM_CNT_02,Claim count (MAX TOS 02),
,maxdata_ps,FFS_PYMT_AMT_02,Medicaid payment amount (MAX TOS 02),
,maxdata_ps,FFS_CHRG_AMT_02,Charge amount (MAX TOS 02),
,maxdata_ps,FFS_TP_AMT_02,Third party payment amount (MAX TOS 02),
,maxdata_ps,ENCTR_REC_CNT_02,Encounter record count (MAX TOS 02),
,maxdata_ps,FEE_FOR_SRVC_IND_04,Recipient indicator (MAX TOS 04),
,maxdata_ps,FFS_CLM_CNT_04,Claim count (MAX TOS 04),
,maxdata_ps,FFS_PYMT_AMT_04,Medicaid payment amount (MAX TOS 04),
,maxdata_ps,FFS_CHRG_AMT_04,Charge amount (MAX TOS 04),
,maxdata_ps,FFS_TP_AMT_04,Third party payment amount (MAX TOS 04),
,maxdata_ps,ENCTR_REC_CNT_04,Encounter record count (MAX TOS 04),
,maxdata_ps,FEE_FOR_SRVC_IND_05,Recipient indicator (MAX TOS 05),
,maxdata_ps,FFS_CLM_CNT_05,Claim count (MAX TOS 05),
,maxdata_ps,FFS_PYMT_AMT_05,Medicaid payment amount (MAX TOS 05),
,maxdata_ps,FFS_CHRG_AMT_05,Charge amount (MAX TOS 05),
,maxdata_ps,FFS_TP_AMT_05,Third party payment amount (MAX TOS 05),
,maxdata_ps,ENCTR_REC_CNT_05,Encounter record count (MAX TOS 05),
,maxdata_ps,FEE_FOR_SRVC_IND_07,Recipient indicator (MAX TOS 07),
,maxdata_ps,FFS_CLM_CNT_07,Claim count (MAX TOS 07),
,maxdata_ps,FFS_PYMT_AMT_07,Medicaid payment amount (MAX TOS 07),
,maxdata_ps,FFS_CHRG_AMT_07,Charge amount (MAX TOS 07),
,maxdata_ps,FFS_TP_AMT_07,Third party payment amount (MAX TOS 07),
,maxdata_ps,ENCTR_REC_CNT_07,Encounter record count (MAX TOS 07),
,maxdata_ps,FEE_FOR_SRVC_IND_08,Recipient indicator (MAX TOS 08),
,maxdata_ps,FFS_CLM_CNT_08,Claim count (MAX TOS 08),
,maxdata_ps,FFS_PYMT_AMT_08,Medicaid payment amount (MAX TOS 08),
,maxdata_ps,FFS_CHRG_AMT_08,Charge amount (MAX TOS 08),
,maxdata_ps,FFS_TP_AMT_08,Third party payment amount (MAX TOS 08),
,maxdata_ps,ENCTR_REC_CNT_08,Encounter record count (MAX TOS 08),
,maxdata_ps,FEE_FOR_SRVC_IND_09,Recipient indicator (MAX TOS 09),
,maxdata_ps,FFS_CLM_CNT_09,Claim count (MAX TOS 09),
,maxdata_ps,FFS_PYMT_AMT_09,Medicaid payment amount (MAX TOS 09),
,maxdata_ps,FFS_CHRG_AMT_09,Charge amount (MAX TOS 09),
,maxdata_ps,FFS_TP_AMT_09,Third party payment amount (MAX TOS 09),
,maxdata_ps,ENCTR_REC_CNT_09,Encounter record count (MAX TOS 09),
,maxdata_ps,FEE_FOR_SRVC_IND_10,Recipient indicator (MAX TOS 10),
,maxdata_ps,FFS_CLM_CNT_10,Claim count (MAX TOS 10),
,maxdata_ps,FFS_PYMT_AMT_10,Medicaid payment amount (MAX TOS 10),
,maxdata_ps,FFS_CHRG_AMT_10,Charge amount (MAX TOS 10),
,maxdata_ps,FFS_TP_AMT_10,Third party payment amount (MAX TOS 10),
,maxdata_ps,ENCTR_REC_CNT_10,Encounter record count (MAX TOS 10),
,maxdata_ps,FEE_FOR_SRVC_IND_11,Recipient indicator (MAX TOS 11),
,maxdata_ps,FFS_CLM_CNT_11,Claim count (MAX TOS 11),
,maxdata_ps,FFS_PYMT_AMT_11,Medicaid payment amount (MAX TOS 11),
,maxdata_ps,FFS_CHRG_AMT_11,Charge amount (MAX TOS 11),
,maxdata_ps,FFS_TP_AMT_11,Third party payment amount (MAX TOS 11),
,maxdata_ps,ENCTR_REC_CNT_11,Encounter record count (MAX TOS 11),
,maxdata_ps,FEE_FOR_SRVC_IND_12,Recipient indicator (MAX TOS 12),
,maxdata_ps,FFS_CLM_CNT_12,Claim count (MAX TOS 12),
,maxdata_ps,FFS_PYMT_AMT_12,Medicaid payment amount (MAX TOS 12),
,maxdata_ps,FFS_CHRG_AMT_12,Charge amount (MAX TOS 12),
,maxdata_ps,FFS_TP_AMT_12,Third party payment amount (MAX TOS 12),
,maxdata_ps,ENCTR_REC_CNT_12,Encounter record count (MAX TOS 12),
,maxdata_ps,FEE_FOR_SRVC_IND_13,Recipient indicator (MAX TOS 13),
,maxdata_ps,FFS_CLM_CNT_13,Claim count (MAX TOS 13),
,maxdata_ps,FFS_PYMT_AMT_13,Medicaid payment amount (MAX TOS 13),
,maxdata_ps,FFS_CHRG_AMT_13,Charge amount (MAX TOS 13),
,maxdata_ps,FFS_TP_AMT_13,Third party payment amount (MAX TOS 13),
,maxdata_ps,ENCTR_REC_CNT_13,Encounter record count (MAX TOS 13),
,maxdata_ps,FEE_FOR_SRVC_IND_15,Recipient indicator (MAX TOS 15),
,maxdata_ps,FFS_CLM_CNT_15,Claim count (MAX TOS 15),
,maxdata_ps,FFS_PYMT_AMT_15,Medicaid payment amount (MAX TOS 15),
,maxdata_ps,FFS_CHRG_AMT_15,Charge amount (MAX TOS 15),
,maxdata_ps,FFS_TP_AMT_15,Third party payment amount (MAX TOS 15),
,maxdata_ps,ENCTR_REC_CNT_15,Encounter record count (MAX TOS 15),
,maxdata_ps,FEE_FOR_SRVC_IND_16,Recipient indicator (MAX TOS 16),
,maxdata_ps,FFS_CLM_CNT_16,Claim count (MAX TOS 16),
,maxdata_ps,FFS_PYMT_AMT_16,Medicaid payment amount (MAX TOS 16),
,maxdata_ps,FFS_CHRG_AMT_16,Charge amount (MAX TOS 16),
,maxdata_ps,FFS_TP_AMT_16,Third party payment amount (MAX TOS 16),
,maxdata_ps,ENCTR_REC_CNT_16,Encounter record count (MAX TOS 16),
,maxdata_ps,FEE_FOR_SRVC_IND_19,Recipient indicator (MAX TOS 19),
,maxdata_ps,FFS_CLM_CNT_19,Claim count (MAX TOS 19),
,maxdata_ps,FFS_PYMT_AMT_19,Medicaid payment amount (MAX TOS 19),
,maxdata_ps,FFS_CHRG_AMT_19,Charge amount (MAX TOS 19),
,maxdata_ps,FFS_TP_AMT_19,Third party payment amount (MAX TOS 19),
,maxdata_ps,ENCTR_REC_CNT_19,Encounter record count (MAX TOS 19),
,maxdata_ps,FEE_FOR_SRVC_IND_24,Recipient indicator (MAX TOS 24),
,maxdata_ps,FFS_CLM_CNT_24,Claim count (MAX TOS 24),
,maxdata_ps,FFS_PYMT_AMT_24,Medicaid payment amount (MAX TOS 24),
,maxdata_ps,FFS_CHRG_AMT_24,Charge amount (MAX TOS 24),
,maxdata_ps,FFS_TP_AMT_24,Third party payment amount (MAX TOS 24),
,maxdata_ps,ENCTR_REC_CNT_24,Encounter record count (MAX TOS 24),
,maxdata_ps,FEE_FOR_SRVC_IND_25,Recipient indicator (MAX TOS 25),
,maxdata_ps,FFS_CLM_CNT_25,Claim count (MAX TOS 25),
,maxdata_ps,FFS_PYMT_AMT_25,Medicaid payment amount (MAX TOS 25),
,maxdata_ps,FFS_CHRG_AMT_25,Charge amount (MAX TOS 25),
,maxdata_ps,FFS_TP_AMT_25,Third party payment amount (MAX TOS 25),
,maxdata_ps,ENCTR_REC_CNT_25,Encounter record count (MAX TOS 25),
,maxdata_ps,FEE_FOR_SRVC_IND_26,Recipient indicator (MAX TOS 26),
,maxdata_ps,FFS_CLM_CNT_26,Claim count (MAX TOS 26),
,maxdata_ps,FFS_PYMT_AMT_26,Medicaid payment amount (MAX TOS 26),
,maxdata_ps,FFS_CHRG_AMT_26,Charge amount (MAX TOS 26),
,maxdata_ps,FFS_TP_AMT_26,Third party payment amount (MAX TOS 26),
,maxdata_ps,ENCTR_REC_CNT_26,Encounter record count (MAX TOS 26),
,maxdata_ps,FEE_FOR_SRVC_IND_30,Recipient indicator (MAX TOS 30),
,maxdata_ps,FFS_CLM_CNT_30,Claim count (MAX TOS 30),
,maxdata_ps,FFS_PYMT_AMT_30,Medicaid payment amount (MAX TOS 30),
,maxdata_ps,FFS_CHRG_AMT_30,Charge amount (MAX TOS 30),
,maxdata_ps,FFS_TP_AMT_30,Third party payment amount (MAX TOS 30),
,maxdata_ps,ENCTR_REC_CNT_30,Encounter record count (MAX TOS 30),
,maxdata_ps,FEE_FOR_SRVC_IND_31,Recipient indicator (MAX TOS 31),
,maxdata_ps,FFS_CLM_CNT_31,Claim count (MAX TOS 31),
,maxdata_ps,FFS_PYMT_AMT_31,Medicaid payment amount (MAX TOS 31),
,maxdata_ps,FFS_CHRG_AMT_31,Charge amount (MAX TOS 31),
,maxdata_ps,FFS_TP_AMT_31,Third party payment amount (MAX TOS 31),
,maxdata_ps,ENCTR_REC_CNT_31,Encounter record count (MAX TOS 31),
,maxdata_ps,FEE_FOR_SRVC_IND_33,Recipient indicator (MAX TOS 33),
,maxdata_ps,FFS_CLM_CNT_33,Claim count (MAX TOS 33),
,maxdata_ps,FFS_PYMT_AMT_33,Medicaid payment amount (MAX TOS 33),
,maxdata_ps,FFS_CHRG_AMT_33,Charge amount (MAX TOS 33),
,maxdata_ps,FFS_TP_AMT_33,Third party payment amount (MAX TOS 33),
,maxdata_ps,ENCTR_REC_CNT_33,Encounter record count (MAX TOS 33),
,maxdata_ps,FEE_FOR_SRVC_IND_34,Recipient indicator (MAX TOS 34),
,maxdata_ps,FFS_CLM_CNT_34,Claim count (MAX TOS 34),
,maxdata_ps,FFS_PYMT_AMT_34,Medicaid payment amount (MAX TOS 34),
,maxdata_ps,FFS_CHRG_AMT_34,Charge amount (MAX TOS 34),
,maxdata_ps,FFS_TP_AMT_34,Third party payment amount (MAX TOS 34),
,maxdata_ps,ENCTR_REC_CNT_34,Encounter record count (MAX TOS 34),
,maxdata_ps,FEE_FOR_SRVC_IND_35,Recipient indicator (MAX TOS 35),
,maxdata_ps,FFS_CLM_CNT_35,Claim count (MAX TOS 35),
,maxdata_ps,FFS_PYMT_AMT_35,Medicaid payment amount (MAX TOS 35),
,maxdata_ps,FFS_CHRG_AMT_35,Charge amount (MAX TOS 35),
,maxdata_ps,FFS_TP_AMT_35,Third party payment amount (MAX TOS 35),
,maxdata_ps,ENCTR_REC_CNT_35,Encounter record count (MAX TOS 35),
,maxdata_ps,FEE_FOR_SRVC_IND_36,Recipient indicator (MAX TOS 36),
,maxdata_ps,FFS_CLM_CNT_36,Claim count (MAX TOS 36),
,maxdata_ps,FFS_PYMT_AMT_36,Medicaid payment amount (MAX TOS 36),
,maxdata_ps,FFS_CHRG_AMT_36,Charge amount (MAX TOS 36),
,maxdata_ps,FFS_TP_AMT_36,Third party payment amount (MAX TOS 36),
,maxdata_ps,ENCTR_REC_CNT_36,Encounter record count (MAX TOS 36),
,maxdata_ps,FEE_FOR_SRVC_IND_37,Recipient indicator (MAX TOS 37),
,maxdata_ps,FFS_CLM_CNT_37,Claim count (MAX TOS 37),
,maxdata_ps,FFS_PYMT_AMT_37,Medicaid payment amount (MAX TOS 37),
,maxdata_ps,FFS_CHRG_AMT_37,Charge amount (MAX TOS 37),
,maxdata_ps,FFS_TP_AMT_37,Third party payment amount (MAX TOS 37),
,maxdata_ps,ENCTR_REC_CNT_37,Encounter record count (MAX TOS 37),
,maxdata_ps,FEE_FOR_SRVC_IND_38,Recipient indicator (MAX TOS 38),
,maxdata_ps,FFS_CLM_CNT_38,Claim count (MAX TOS 38),
,maxdata_ps,FFS_PYMT_AMT_38,Medicaid payment amount (MAX TOS 38),
,maxdata_ps,FFS_CHRG_AMT_38,Charge amount (MAX TOS 38),
,maxdata_ps,FFS_TP_AMT_38,Third party payment amount (MAX TOS 38),
,maxdata_ps,ENCTR_REC_CNT_38,Encounter record count (MAX TOS 38),
,maxdata_ps,FEE_FOR_SRVC_IND_39,Recipient indicator (MAX TOS 39),
,maxdata_ps,FFS_CLM_CNT_39,Claim count (MAX TOS 39),
,maxdata_ps,FFS_PYMT_AMT_39,Medicaid payment amount (MAX TOS 39),
,maxdata_ps,FFS_CHRG_AMT_39,Charge amount (MAX TOS 39),
,maxdata_ps,FFS_TP_AMT_39,Third party payment amount (MAX TOS 39),
,maxdata_ps,ENCTR_REC_CNT_39,Encounter record count (MAX TOS 39),
,maxdata_ps,FEE_FOR_SRVC_IND_51,Recipient indicator (MAX TOS 51),
,maxdata_ps,FFS_CLM_CNT_51,Claim count (MAX TOS 51),
,maxdata_ps,FFS_PYMT_AMT_51,Medicaid payment amount (MAX TOS 51),
,maxdata_ps,FFS_CHRG_AMT_51,Charge amount (MAX TOS 51),
,maxdata_ps,FFS_TP_AMT_51,Third party payment amount (MAX TOS 51),
,maxdata_ps,ENCTR_REC_CNT_51,Encounter record count (MAX TOS 51),
,maxdata_ps,FEE_FOR_SRVC_IND_52,Recipient indicator (MAX TOS 52),
,maxdata_ps,FFS_CLM_CNT_52,Claim count (MAX TOS 52),
,maxdata_ps,FFS_PYMT_AMT_52,Medicaid payment amount (MAX TOS 52),
,maxdata_ps,FFS_CHRG_AMT_52,Charge amount (MAX TOS 52),
,maxdata_ps,FFS_TP_AMT_52,Third party payment amount (MAX TOS 52),
,maxdata_ps,ENCTR_REC_CNT_52,Encounter record count (MAX TOS 52),
,maxdata_ps,FEE_FOR_SRVC_IND_53,Recipient indicator (MAX TOS 53),
,maxdata_ps,FFS_CLM_CNT_53,Claim count (MAX TOS 53),
,maxdata_ps,FFS_PYMT_AMT_53,Medicaid payment amount (MAX TOS 53),
,maxdata_ps,FFS_CHRG_AMT_53,Charge amount (MAX TOS 53),
,maxdata_ps,FFS_TP_AMT_53,Third party payment amount (MAX TOS 53),
,maxdata_ps,ENCTR_REC_CNT_53,Encounter record count (MAX TOS 53),
,maxdata_ps,FEE_FOR_SRVC_IND_54,Recipient indicator (MAX TOS 54),
,maxdata_ps,FFS_CLM_CNT_54,Claim count (MAX TOS 54),
,maxdata_ps,FFS_PYMT_AMT_54,Medicaid payment amount (MAX TOS 54),
,maxdata_ps,FFS_CHRG_AMT_54,Charge amount (MAX TOS 54),
,maxdata_ps,FFS_TP_AMT_54,Third party payment amount (MAX TOS 54),
,maxdata_ps,ENCTR_REC_CNT_54,Encounter record count (MAX TOS 54),
,maxdata_ps,FEE_FOR_SRVC_IND_99,Recipient indicator (Unknown),
,maxdata_ps,FFS_CLM_CNT_99,Claim count (Unknown),
,maxdata_ps,FFS_PYMT_AMT_99,Medicaid payment amount (Unknown),
,maxdata_ps,FFS_CHRG_AMT_99,Charge amount (Unknown),
,maxdata_ps,FFS_TP_AMT_99,Third party payment amount (Unknown),
,maxdata_ps,ENCTR_REC_CNT_99,Encounter record count (Unknown),
,maxdata_ps,CLTC_FFS_PYMT_AMT_11,Medicaid payment amount (CLTC 11),
,maxdata_ps,CLTC_FFS_PYMT_AMT_12,Medicaid payment amount (CLTC 12),
,maxdata_ps,CLTC_FFS_PYMT_AMT_13,Medicaid payment amount (CLTC 13),
,maxdata_ps,CLTC_FFS_PYMT_AMT_14,Medicaid payment amount (CLTC 14),
,maxdata_ps,CLTC_FFS_PYMT_AMT_15,Medicaid payment amount (CLTC 15),
,maxdata_ps,CLTC_FFS_PYMT_AMT_16,Medicaid payment amount (CLTC 16),
,maxdata_ps,CLTC_FFS_PYMT_AMT_17,Medicaid payment amount (CLTC 17),
,maxdata_ps,CLTC_FFS_PYMT_AMT_18,Medicaid payment amount (CLTC 18),
,maxdata_ps,CLTC_FFS_PYMT_AMT_19,Medicaid payment amount (CLTC 19),
,maxdata_ps,CLTC_FFS_PYMT_AMT_20,Medicaid payment amount (CLTC 20),
,maxdata_ps,CLTC_FFS_PYMT_AMT_30,Medicaid payment amount (CLTC 30),
,maxdata_ps,CLTC_FFS_PYMT_AMT_31,Medicaid payment amount (CLTC 31),
,maxdata_ps,CLTC_FFS_PYMT_AMT_32,Medicaid payment amount (CLTC 32),
,maxdata_ps,CLTC_FFS_PYMT_AMT_33,Medicaid payment amount (CLTC 33),
,maxdata_ps,CLTC_FFS_PYMT_AMT_34,Medicaid payment amount (CLTC 34),
,maxdata_ps,CLTC_FFS_PYMT_AMT_35,Medicaid payment amount (CLTC 35),
,maxdata_ps,CLTC_FFS_PYMT_AMT_36,Medicaid payment amount (CLTC 36),
,maxdata_ps,CLTC_FFS_PYMT_AMT_37,Medicaid payment amount (CLTC 37),
,maxdata_ps,CLTC_FFS_PYMT_AMT_38,Medicaid payment amount (CLTC 38),
,maxdata_ps,CLTC_FFS_PYMT_AMT_39,Medicaid payment amount (CLTC 39),
,maxdata_ps,CLTC_FFS_PYMT_AMT_40,Medicaid payment amount (CLTC 40),
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_01,Medicaid payment amount (HCBS) - Case Management,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_02,Medicaid payment amount (HCBS) - Round the Clock Services,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_03,Medicaid payment amount (HCBS) - Supported Employment,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_04,Medicaid payment amount (HCBS) - Day Services,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_05,Medicaid payment amount (HCBS) - Nursing Services,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_06,Medicaid payment amount (HCBS) - Home Delivered Meals,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_07,Medicaid payment amount (HCBS) - Rent and Food Expenses for,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_08,Medicaid payment amount (HCBS) - Home Based Services,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_09,Medicaid payment amount (HCBS) - Caregiver Support,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_10,Medicaid payment amount (HCBS) - Other Mental Health and BHS,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_11,Medicaid payment amount (HCBS) - Other Health and Therapeuti,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_12,Medicaid payment amount (HCBS) - Services Supporting Partici,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_13,Medicaid payment amount (HCBS) - Participant Training,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_14,"Medicaid payment amount (HCBS) - Equipment, Technology, and",
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_15,Medicaid payment amount (HCBS) - Non-Medical Transportation,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_16,Medicaid payment amount (HCBS) - Community Transition Servic,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_17,Medicaid payment amount (HCBS) - Other Services,
,maxdata_ps,HCBS_TXNMY_MDCD_PYMT_AMT_18,Medicaid payment amount (HCBS) - Unknown,
,maxdata_ps,PREM_PYMT_IND_HMO,Premium payment indicator (HMO/HIO),
,maxdata_ps,PREM_PYMT_REC_CNT_HMO,Premium payment records (HMO/HIO),
,maxdata_ps,PREM_MDCD_PYMT_AMT_HMO,Medicaid premium payments (HMO/HIO),
,maxdata_ps,PREM_PYMT_IND_PHP,Premium payment indicator (PHP),
,maxdata_ps,PREM_PYMT_REC_CNT_PHP,Premium payment records (PHP),
,maxdata_ps,PREM_MDCD_PYMT_AMT_PHP,Medicaid premium payments (PHP),
,maxdata_ps,PREM_PYMT_IND_PCCM,Premium payment indicator (PCCM),
,maxdata_ps,PREM_PYMT_REC_CNT_PCCM,Premium payment records (PCCM),
,maxdata_ps,PREM_MDCD_PYMT_AMT_PCCM,Medicaid premium payments (PCCM),
,maxdata_ps,SSA_DOD,Date of death (from SSA Death Master File) - No Longer Popul,
,maxdata_ps,EL_MDCR_ANN_XOVR_99,Crossover code (Annual) - Same As Dual Code - In Place for H,
,maxdata_ps,EL_MDCR_XOVR_MO_1,Medicare crossover code (Jan) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_2,Medicare crossover code (Feb) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_3,Medicare crossover code (Mar) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_4,Medicare crossover code (Apr) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_5,Medicare crossover code (May) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_6,Medicare crossover code (Jun) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_7,Medicare crossover code (Jul) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_8,Medicare crossover code (Aug) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_9,Medicare crossover code (Sep) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_10,Medicare crossover code (Oct) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_11,Medicare crossover code (Nov) - Same As Dual Code - In Place,
,maxdata_ps,EL_MDCR_XOVR_MO_12,Medicare crossover code (Dec) - Same As Dual Code - In Place,
,hospice_span_codes,BENE_ID,Encrypted 723 Beneficiary ID,
